Twitter,0.04377952218055725,0.021400611847639084,-0.004033267498016357,0.027216250076889992,0.0389753095805645,0.048154085874557495,0.033902060240507126,-0.00903540849685669,0.030019741505384445,0.00971882976591587
Twitter,-0.02173880860209465,-0.032789699733257294,-0.04610990360379219,-0.011688461527228355,-0.04991623014211655,0.014241164550185204,0.020765025168657303,0.006005638744682074,-0.019530126824975014,0.007237034849822521
Twitter,-0.027639394626021385,0.027813296765089035,-0.039289213716983795,0.017878342419862747,-0.008808461017906666,0.04080779105424881,0.0025252222549170256,-0.015469414182007313,-0.002337419893592596,0.00402449956163764
Twitter,0.04770524054765701,-0.024281645193696022,0.0468573197722435,-0.018095362931489944,-0.0011541575659066439,0.02096416987478733,-0.03372497484087944,-0.022003555670380592,-0.00786045752465725,0.0234792772680521
Twitter,-0.014612466096878052,0.00844485778361559,-0.005687284283339977,-0.031959228217601776,0.020321201533079147,0.037982769310474396,0.013159573078155518,0.04950600117444992,-0.04187726601958275,-0.013957947492599487
Twitter,0.04826006293296814,0.00284631852991879,-0.010875132866203785,0.04595213010907173,-0.048604756593704224,-0.002177077578380704,0.018973786383867264,-0.011145097203552723,0.0036247014068067074,-0.009223845787346363
Twitter,-0.04936237633228302,-0.03959774971008301,-0.021706383675336838,-0.01254021842032671,-0.024537060409784317,0.045649658888578415,0.04121323302388191,-0.04032249003648758,0.0484597384929657,0.04430343583226204
Twitter,-0.004843130707740784,-0.009505781345069408,0.03962458297610283,0.043501682579517365,-0.028565624728798866,0.010407304391264915,0.02859112061560154,-0.016232948750257492,-0.018512243404984474,-0.030623406171798706
Twitter,0.022969460114836693,0.004167509265244007,-0.03588055446743965,0.04384198784828186,-0.025790894404053688,-0.026075124740600586,0.04480559751391411,0.011870610527694225,-0.022262241691350937,0.03170586749911308
Twitter,0.012253868393599987,-0.04933125525712967,-0.03806126117706299,-0.046752750873565674,-0.04987907037138939,0.016228388994932175,0.01256097573786974,0.018852686509490013,0.002606648253276944,0.008531510829925537
Twitter,0.006314694881439209,-0.006931865122169256,0.03847738355398178,-0.002245810581371188,0.04528013616800308,0.03737260773777962,0.024700039997696877,-0.001156801008619368,-0.03321562334895134,0.039354193955659866
Twitter,0.015866423025727272,-0.009061312302947044,0.007218605373054743,-0.04975032061338425,0.014255344867706299,0.049998193979263306,0.035615283995866776,-0.01976228691637516,0.013828843832015991,0.005426329560577869
Twitter,-0.028289204463362694,-0.034532368183135986,-0.004937565419822931,0.04108821600675583,-0.0254804790019989,0.01894063875079155,-0.018837515264749527,-0.04131416976451874,-0.033593956381082535,0.027701329439878464
Twitter,0.0029673397075384855,-0.0235852412879467,-0.02538476325571537,0.045091308653354645,0.016233354806900024,-0.03249971941113472,-0.022269021719694138,-0.049792952835559845,-0.023823484778404236,0.01603093184530735
Twitter,-0.021089816465973854,-0.03683912009000778,0.03845952823758125,0.005910676904022694,-0.03882252424955368,0.006323861889541149,0.04731341078877449,-0.038081757724285126,0.029904406517744064,-0.02403545379638672
Twitter,-0.027928698807954788,0.04465160518884659,-0.04355601593852043,0.03836946561932564,-0.03882976621389389,-0.005148622207343578,0.024951737374067307,0.0021092952229082584,0.0314699187874794,-0.02524436078965664
Twitter,-0.022315308451652527,0.0120470579713583,-0.03742358088493347,-0.0490582101047039,0.01810554228723049,0.04380055144429207,-0.027383241802453995,0.033661406487226486,-0.008348425850272179,0.006105554290115833
Twitter,-0.02842579409480095,-0.0026416212785989046,0.047730494290590286,0.009573710151016712,-0.003552073147147894,0.010259550996124744,0.04893680289387703,-0.02315148152410984,-0.04426535964012146,-0.001743954373523593
Twitter,0.0057905493304133415,0.022786397486925125,0.01624087058007717,-0.03490181639790535,-0.01038004457950592,0.0318930521607399,0.017726266756653786,-0.04032677784562111,0.03991103917360306,0.01613759994506836
Twitter,-0.027249176055192947,-0.03086337447166443,-0.014098579064011574,-0.04130777344107628,-0.012428653426468372,0.029131948947906494,-0.04596525430679321,-0.0017642199527472258,0.009349549189209938,0.010909682139754295
Twitter,-0.020186588168144226,-0.0015347034204751253,-2.4316608323715627E-4,-0.01559117715805769,0.042884666472673416,-0.046641357243061066,-0.039307668805122375,0.028280001133680344,-0.0174143947660923,0.0404578261077404
Twitter,0.04974230006337166,-0.03439493104815483,6.545484066009521E-4,-0.022415990009903908,0.043707966804504395,-0.0313093364238739,-0.024921834468841553,0.006775694899260998,0.04095356911420822,-0.015142428688704967
Twitter,0.03137298673391342,-0.04966139793395996,-0.007619848940521479,0.03852298855781555,0.03067041002213955,-0.014447271823883057,-0.013211864046752453,-0.008815896697342396,0.04320482164621353,-0.004916006233543158
Twitter,-0.01464624423533678,0.02231709286570549,0.03248768299818039,-0.02216210588812828,0.02399039827287197,-0.04300392419099808,0.03767068311572075,-0.042084015905857086,0.008838510140776634,0.02876604162156582
Twitter,0.04252973943948746,-0.04448745399713516,-0.004609504248946905,-0.034212399274110794,0.008405590429902077,0.042148031294345856,-0.007779234554618597,0.0031597972847521305,-0.04905211925506592,-0.031213289126753807
